W_S,S,S_wet,S_vert,S_orizz,b,lambda,c_root,c_tip,MAC,AR,t_c,sweep25,V_fuel,M,W_fuel,W_block_fuel,E_crociera,CD,Cd0,Cdi,Cdw,CL_crociera,CL_max,T,T_W,WTO,OEW,W_wing,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,ADP,flight_cost,maintenance_cost,DOC,PREE
600,149.3209204,309.8409098,26.87776567,37.33023009,34.56251384,0.31,7.483652596,2.319932305,5.35509614,8,0.15,20,31200.05552,0.76,24960.04442,21361.55,12.39245247,0.044836788,0.02227086,0.013278735,0.009287193,0.555637768,2.576731135,28514.94229,0.31827358,89613.40796,43373.36354,7119.643331,1576.859192,3637.545594,6014.818011,666.133953,1576.278332,84.57228015,5520.834755,1044.419221,0.046580795,0.373568374
600,149.1725125,309.5329635,26.85105226,37.29312813,34.54533399,0.23,7.966965679,1.832402106,5.539739983,8,0.15,20,31201.55972,0.76,24961.24777,21362.42,12.37436231,0.044902335,0.022254058,0.013361084,0.009287193,0.555637768,2.576731135,28580.18409,0.319319152,89523.1617,43281.91393,7021.087985,1575.291975,3633.627033,6029.264778,665.8174059,1574.731979,84.4809597,5520.411585,1043.694286,0.046572649,0.373553226
650,139.3387145,285.5050261,25.08096862,34.83467864,31.23093021,0.27,8.087855625,2.183721019,5.701407517,7,0.1,20,31631.20129,0.82,25304.96103,21573.47,11.50160114,0.044956764,0.022844413,0.013142686,0.008969664,0.517074766,2.576731135,32144.15877,0.354908915,90594.46946,44009.50843,7199.02804,1471.445074,3680.567104,6821.599084,604.6138137,1472.267578,89.9710563,5853.894405,1094.535796,0.045849092,0.369898698
650,139.2602865,285.3443271,25.06685158,34.81507163,31.22213967,0.23,8.348880031,1.920242407,5.805299833,7,0.1,20,31634.76304,0.82,25307.81043,21575.79,11.4907195,0.044999338,0.022841562,0.013188111,0.008969664,0.517074766,2.576731135,32192.1373,0.355638828,90543.24345,43955.43302,7138.272922,1470.616859,3678.323718,6832.306659,604.4511206,1471.450389,89.91659773,5853.871938,1094.132051,0.04584628,0.369858942
650,139.4535527,285.7403296,25.10163949,34.86338818,31.24379729,0.31,7.843640486,2.431528551,5.612693582,7,0.1,20,31646.27183,0.82,25317.01747,21583.81,11.50720211,0.044934882,0.022848422,0.013116796,0.008969664,0.517074766,2.576731135,32132.88715,0.354492303,90669.47898,44072.46151,7258.513265,1472.657789,3683.851981,6819.083703,604.8519508,1473.464148,90.04972261,5855.690435,1095.246471,0.045865633,0.36972157
650,137.5593584,285.4356687,24.76068451,34.3898396,33.17340602,0.27,7.4511019,2.011797513,5.252537922,8,0.15,20,31711.42944,0.76,25369.14355,21708.95,12.07956,0.049831361,0.023430269,0.015619157,0.010781935,0.601940915,2.576731135,29466.84965,0.329556748,89433.89622,42784.75268,6605.797853,1452.654713,3629.669752,6225.812297,640.5162958,1453.72737,84.17153361,5561.275453,1042.697108,0.046855505,0.367590247
650,137.6351127,285.5928588,24.77432028,34.40877816,33.1825391,0.31,7.22529564,2.239841649,5.170223003,8,0.15,20,31716.50879,0.76,25373.20703,21712.49,12.08616526,0.049804127,0.023438121,0.015584071,0.010781935,0.601940915,2.576731135,29446.26173,0.329145232,89483.36098,42830.15394,6651.827923,1453.454693,3631.836652,6221.244169,640.6848783,1454.516701,84.22129912,5561.985895,1043.126619,0.046863593,0.367530468
650,137.5283972,285.3714242,24.7551115,34.3820993,33.16967256,0.23,7.692670416,1.769314196,5.349011857,8,0.15,20,31728.88909,0.76,25383.11127,21720.8,12.06644923,0.049885505,0.023422853,0.015680717,0.010781935,0.601940915,2.576731135,29524.90608,0.330280388,89412.80194,42749.69066,6559.391001,1452.327756,3628.784128,6238.695195,640.4473812,1453.404767,84.14794325,5562.567029,1042.598716,0.046863971,0.367389767
600,152.4299641,316.2921754,27.43739353,38.10749102,34.92047698,0.27,7.78856173,2.102911667,5.490424959,8,0.15,30,32085.19247,0.8,25668.15398,21910.3,11.69406208,0.042881856,0.022107687,0.011762049,0.00901212,0.501463086,2.37472826,30447.00718,0.332907065,91471.42254,44523.26856,7642.252768,1609.691323,3719.636951,6443.531838,727.335321,1608.673374,88.94415305,5801.036678,1083.971271,0.046513242,0.364212272
550,167.0587526,344.0407951,30.07057547,41.76468815,34.1966558,0.23,9.02559573,2.075887018,6.275846484,7,0.12,20,32084.19776,0.8,25667.35821,21910.37,11.77065324,0.03905259,0.020667208,0.010422616,0.007962766,0.459674495,2.576731135,30352.14178,0.330337151,91896.18901,44948.8308,7822.835129,1764.174296,3738.310617,6422.439376,659.3913399,1761.099735,89.45889194,5803.628682,1088.596873,0.046562002,0.364211119
550,167.1591661,344.2475867,30.0886499,41.78979153,34.2069315,0.27,8.743593855,2.360770341,6.163659941,7,0.12,20,32086.57533,0.8,25669.26026,21912.08,11.77934386,0.039023778,0.020674296,0.010386716,0.007962766,0.459674495,2.576731135,30314.04947,0.329724387,91951.59049,45002.33023,7880.072755,1765.234683,3740.741004,6413.971113,659.58076,1762.146005,89.51441003,5804.179806,1089.032914,0.046568671,0.364182695
600,152.3429224,316.1115641,27.42172604,38.08573061,34.91050529,0.23,8.039857402,1.849167202,5.590424423,8,0.15,30,32088.61517,0.8,25670.89214,21912.53,11.68296343,0.042922593,0.022102066,0.011808407,0.00901212,0.501463086,2.37472826,30496.17487,0.333635178,91419.03295,44468.14081,7580.493966,1608.772146,3717.338696,6454.465523,727.1367645,1607.766433,88.89024372,5800.99757,1083.574716,0.046510298,0.364175194
600,152.5586563,316.5592119,27.46055814,38.13966408,34.93521505,0.31,7.55350591,2.341586832,5.405081252,8,0.15,30,32101.50177,0.8,25681.20142,21921.49,11.69956304,0.042861694,0.022113946,0.011735627,0.00901212,0.501463086,2.37472826,30434.74246,0.332492249,91548.85847,44587.65705,7702.919434,1611.05034,3723.034954,6440.804645,727.628781,1610.014297,89.02282245,5802.911431,1084.68332,0.046530717,0.364026351
550,167.296855,344.5311433,30.11343391,41.82421376,34.22101672,0.31,8.479628966,2.62868498,6.06778946,7,0.12,20,32105.22384,0.8,25684.17907,21924.85,11.783344,0.03901053,0.020681509,0.010366255,0.007962766,0.459674495,2.576731135,30306.95727,0.329375939,92027.53678,45063.35771,7936.125511,1766.688706,3744.073596,6412.39453,659.8403999,1763.580671,89.59040177,5806.243465,1089.731223,0.04658733,0.363970495
550,168.2836741,346.5633984,30.29106133,42.07091852,34.32179655,0.23,9.054127206,2.082449257,6.295685524,7,0.12,25,32295.38433,0.82,25836.30746,22026.62,11.5162575,0.037991926,0.020617397,0.009790196,0.007584333,0.437524802,2.485186583,31176.76757,0.336842134,92571.31993,45455.01247,8069.62555,1777.109715,3767.958357,6605.931042,684.9812353,1773.862947,91.52795693,5924.397259,1106.928266,0.046396076,0.362288899
550,168.4007427,346.8044896,30.31213369,42.10018569,34.33373267,0.27,8.771593734,2.368330308,6.183398019,7,0.12,25,32301.04477,0.82,25840.83581,22030.57,11.52465364,0.037964247,0.02062344,0.009756474,0.007584333,0.437524802,2.485186583,31139.44104,0.336204963,92635.90885,45515.07304,8132.467028,1778.345984,3770.791864,6597.618349,685.2089685,1775.082757,91.59334809,5925.30513,1107.454676,0.04640554,0.36222397
550,168.5549239,347.1220104,30.33988631,42.13873098,34.34944639,0.31,8.507123019,2.637208136,6.087463449,7,0.12,25,32322.79305,0.82,25858.23444,22045.44,11.5285631,0.037951373,0.020629785,0.009737255,0.007584333,0.437524802,2.485186583,31134.31165,0.335842098,92720.96883,45582.73439,8193.921495,1779.974169,3774.523636,6596.476072,685.5087706,1776.689266,91.67975825,5927.742911,1108.250227,0.046426875,0.361979576
600,152.2828146,313.6112285,27.41090664,38.07070366,32.6493446,0.27,8.40003368,2.268009093,5.921472561,7,0.12,20,32328.80678,0.8,25863.04542,22075.35,11.55518547,0.043397234,0.021875657,0.012361051,0.009160526,0.501463086,2.576731135,31259.26991,0.342118599,91382.7018,44239.65638,7280.242388,1608.137396,3715.751604,6624.306816,630.8394916,1607.140133,88.86027217,5821.197784,1084.988393,0.046656316,0.361489156
600,152.2123566,313.4661272,27.39822419,38.05308915,32.64179064,0.23,8.671487012,1.994442013,6.029620969,7,0.12,20,32333.29068,0.8,25866.63255,22078.32,11.5454567,0.043433802,0.021869502,0.012403774,0.009160526,0.501463086,2.576731135,31305.96836,0.342788293,91340.29393,44193.66139,7227.296488,1607.393344,3713.891223,6634.7094,630.6999579,1606.405987,88.81707284,5821.312472,1084.68481,0.04665504,0.361440476
600,152.3919766,313.8360366,27.43055579,38.09799415,32.66104463,0.31,8.146043301,2.525273423,5.829084725,7,0.12,20,32342.56295,0.8,25874.05036,22084.79,11.559898,0.043379542,0.021882316,0.0123367,0.009160526,0.501463086,2.576731135,31246.83564,0.341737541,91448.38221,44294.33185,7332.252987,1609.290168,3718.633926,6621.537121,631.0556071,1608.277559,88.92648626,5822.781147,1085.583838,0.046671035,0.361334699
550,166.5719221,345.6367384,29.98294598,41.64298052,34.14679274,0.27,8.730315738,2.357185249,6.15429974,7,0.15,20,32365.58606,0.76,25892.46885,22157.33,12.14569652,0.041935398,0.021229702,0.012752163,0.007953534,0.509334621,2.576731135,30265.32819,0.330355013,91627.63264,44455.16379,7357.232407,1759.033267,3726.527485,6403.140951,658.4721392,1756.027148,86.54267105,5627.5792,1067.037197,0.047498627,0.360151659
550,166.5205124,345.5300633,29.97369224,41.63012811,34.14152292,0.23,9.013027123,2.072996238,6.267107044,7,0.15,20,32374.3193,0.76,25899.45544,22163.23,12.13586093,0.041969385,0.021219613,0.012796238,0.007953534,0.509334621,2.576731135,30311.64962,0.330962771,91598.7928,44419.33735,7313.492267,1758.490371,3725.283177,6413.437629,658.3749891,1755.491479,86.51412818,5628.116151,1066.864955,0.047501215,0.360055866
550,166.6678542,345.8357974,30.00021375,41.66696354,34.15662424,0.31,8.465845572,2.624412127,6.057926442,7,0.15,20,32375.771,0.76,25900.6168,22164.34,12.1501389,0.041920066,0.02123949,0.012727041,0.007953534,0.509334621,2.576731135,30251.20357,0.330010779,91680.54438,44499.92757,7400.584182,1760.046329,3728.849402,6400.00143,658.6533825,1757.026723,86.59358885,5628.722864,1067.492238,0.04750997,0.360037744
600,153.4749602,316.066333,27.62549284,38.36874005,32.7768931,0.27,8.428139333,2.27559762,5.941285202,7,0.12,25,32578.73306,0.82,26062.98644,22217.65,11.2951887,0.042256911,0.021831587,0.011611011,0.008814314,0.477299784,2.485186583,32156.66115,0.34920638,92099.41601,44756.42956,7520.758907,1620.726694,3747.229146,6824.389191,655.4756222,1619.561832,90.95324224,5945.996404,1103.745473,0.046517596,0.359173862
600,153.3903919,315.8921731,27.61027054,38.34759798,32.76786144,0.23,8.700170116,2.001039127,6.049565443,7,0.12,25,32580.08629,0.82,26064.06904,22218.49,11.28581727,0.042292,0.021826544,0.011651142,0.008814314,0.477299784,2.485186583,32203.00794,0.349902489,92048.51934,44704.45031,7462.598186,1619.833636,3744.996194,6834.732854,655.3029522,1618.680663,90.90117227,5945.786941,1103.360792,0.046513675,0.359160391
600,153.598241,316.3202175,27.64768338,38.39956025,32.7900547,0.31,8.173603494,2.533817083,5.848806042,7,0.12,25,32595.4648,0.82,26076.37184,22229.11,11.29976881,0.042239783,0.021837332,0.011588138,0.008814314,0.477299784,2.485186583,32145.94209,0.34880979,92173.60601,44817.23417,7577.805807,1622.028565,3750.484268,6821.997055,655.7272458,1620.846371,91.02904797,5947.928494,1104.43048,0.046534864,0.358988784
550,170.0894901,352.9356919,30.61610821,42.52237251,34.50545508,0.23,9.096008455,2.092081945,6.32480718,7,0.15,35,32664.18197,0.82,26131.34558,22278.04,11.50527178,0.038028202,0.021093566,0.010831848,0.006102788,0.437524802,2.246196821,33403.9905,0.357073962,93566.47786,46155.13228,8113.308483,1796.179498,3811.666009,7103.111612,758.3567209,1792.678856,93.20296023,5962.848366,1127.495797,0.046785509,0.358200305
550,170.193194,353.1508776,30.63477492,42.5482985,34.51597251,0.27,8.811843117,2.379197642,6.211771192,7,0.15,35,32665.07162,0.82,26132.0573,22278.74,11.51466175,0.037997191,0.021099864,0.010794539,0.006102788,0.437524802,2.246196821,33358.41236,0.356369473,93623.70823,46211.65093,8175.122909,1797.274633,3814.176044,7092.914457,758.5776995,1793.759411,93.26092226,5963.292925,1127.94004,0.046791374,0.358188961
550,170.3406181,353.4567825,30.66131125,42.58515452,34.53091841,0.31,8.545979743,2.64925372,6.115268253,7,0.15,35,32684.42516,0.82,26147.54013,22291.99,11.5190755,0.037982632,0.021106569,0.010773274,0.006102788,0.437524802,2.246196821,33349.74048,0.355968485,93705.06709,46277.52696,8235.89001,1798.831461,3817.744273,7090.974411,758.8917186,1795.295513,93.34359882,5965.496979,1128.694664,0.046810897,0.357976118
650,140.3780717,289.0946009,25.26805291,35.09451793,31.34719289,0.27,8.113416687,2.190622506,5.719426388,7,0.12,20,32807.22172,0.8,26245.77737,22399.8,11.29846259,0.048081911,0.023086259,0.014507066,0.010488586,0.543251676,2.576731135,32400.48513,0.355090361,91258.56749,43732.79012,6803.473942,1482.420897,3710.297303,6878.816882,606.7653855,1483.097281,88.5982379,5861.134497,1084.999925,0.046926195,0.356253256
650,140.4656811,289.2750236,25.2838226,35.11642027,31.35697319,0.31,7.8677636,2.439006716,5.629955419,7,0.12,20,32816.70097,0.8,26253.36077,22406.31,11.30376214,0.048059369,0.023092295,0.014478488,0.010488586,0.543251676,2.576731135,32382.94189,0.354676745,91315.67695,43782.31618,6852.366094,1483.34607,3712.803319,6874.899871,606.9463649,1484.010137,88.65622986,5862.299486,1085.508339,0.046937501,0.356149664
650,140.3305218,288.9966765,25.25949392,35.08263044,31.34188336,0.23,8.376062228,1.926494312,5.824200668,7,0.12,20,32818.04345,0.8,26254.43476,22407.1,11.28789354,0.048126931,0.023081138,0.014557207,0.010488586,0.543251676,2.576731135,32455.78227,0.355816911,91227.55545,43693.12069,6753.860627,1481.91876,3708.937165,6891.164419,606.6671343,1482.601829,88.56589481,5861.861552,1084.813598,0.046929848,0.356137145
600,152.1963767,315.8074816,27.3953478,38.04909417,32.64007716,0.27,8.39799178,2.267457781,5.920033155,7,0.15,20,32832.94223,0.76,26266.35378,22474.89,11.85037871,0.046887765,0.022424444,0.015176127,0.009287193,0.555637768,2.576731135,31292.34567,0.342675106,91330.4314,43784.07761,6807.004184,1607.224593,3713.469288,6631.674694,630.6683069,1606.239483,86.06070066,5663.781419,1064.629108,0.047738398,0.355062859
600,152.2695704,315.9593586,27.40852267,38.0673926,32.64792478,0.31,8.143240824,2.524404655,5.82707935,7,0.15,20,32838.42394,0.76,26270.73915,22478.69,11.85558616,0.04686717,0.022433745,0.015146231,0.009287193,0.555637768,2.576731135,31272.94462,0.342298033,91374.47484,43823.73569,6847.35614,1607.997534,3715.401901,6627.352899,630.8132655,1607.002133,86.10360996,5664.489566,1064.997751,0.047746038,0.355002971
600,152.1285869,315.6668178,27.38314564,38.03214672,32.63280724,0.23,8.669443348,1.99397197,6.02819993,7,0.15,20,32840.82202,0.76,26272.65762,22480.2,11.8390135,0.046932776,0.022417002,0.015228581,0.009287193,0.555637768,2.576731135,31339.57174,0.343345197,91301.3881,43748.73048,6764.453866,1606.508719,3711.67936,6642.195552,630.5340183,1605.533139,86.03278207,5664.247021,1064.462004,0.047740516,0.354979008
550,169.6709508,352.067223,30.54077115,42.41773771,34.46297514,0.27,8.800137223,2.37603705,6.203519305,7,0.15,30,33087.47379,0.8,26469.97903,22593.09,11.52148196,0.039897167,0.021104283,0.011270247,0.007522637,0.459674495,2.37472826,32223.43085,0.345303989,93335.63744,45585.65841,7861.706927,1791.759639,3801.535753,6839.291149,718.2229587,1788.317838,90.92340387,5897.982168,1106.504048,0.047320404,0.353205409
550,169.5873167,351.8936821,30.525717,42.39682917,34.45448036,0.23,9.084383299,2.089408159,6.316723759,7,0.15,30,33089.59377,0.8,26471.67501,22594.45,11.51249731,0.039928304,0.021096467,0.011309201,0.007522637,0.459674495,2.37472826,32269.4665,0.345967838,93289.47253,45537.79751,7807.500784,1790.876445,3799.511485,6849.566791,718.0537124,1787.446402,90.87776889,5897.874231,1106.174138,0.047317446,0.35318407
550,169.7977962,352.3304272,30.56360332,42.44944906,34.47585494,0.31,8.534188658,2.645598484,6.106830876,7,0.15,30,33103.77775,0.8,26483.0222,22604.26,11.5255917,0.039882941,0.021112259,0.011248046,0.007522637,0.459674495,2.37472826,32212.30475,0.344926896,93405.63249,45642.61029,7915.09599,1793.099152,3804.605898,6836.807833,718.4795664,1789.639518,90.99265178,5899.806384,1107.131605,0.047336968,0.35303086
650,140.6999931,291.9524858,25.32599877,35.17499828,31.38311571,0.27,8.121315566,2.192755203,5.724994579,7,0.15,20,33538.08971,0.76,26830.47177,22955.33,11.52733516,0.052218566,0.023625759,0.017810872,0.010781935,0.601940915,2.576731135,32519.53289,0.355579624,91467.90852,43357.43676,6369.986764,1485.820452,3719.505683,6905.401318,607.4301068,1486.451579,85.94816893,5721.954377,1066.09717,0.048161554,0.347631648
650,140.7558122,292.0683103,25.33604619,35.18895304,31.38934031,0.31,7.874663413,2.441145658,5.634892736,7,0.15,20,33539.30068,0.76,26831.44054,22956.2,11.5331523,0.052192228,0.023634507,0.017775785,0.010781935,0.601940915,2.576731135,32494.93955,0.355169807,91504.30508,43392.86454,6408.027026,1486.409913,3721.102355,6899.908869,607.5452842,1487.033192,85.98414915,5722.268629,1066.390699,0.048165867,0.347618545
650,140.6532925,291.8555819,25.31759264,35.16332312,31.37790699,0.23,8.384240794,1.928375383,5.829887542,7,0.15,20,33552.28795,0.76,26841.83036,22964.97,11.51515945,0.05227378,0.023619413,0.017872431,0.010781935,0.601940915,2.576731135,32575.21998,0.356306789,91449.37695,43327.54659,6330.017542,1485.327284,3718.169837,6917.838981,607.3337259,1485.964976,85.92975566,5722.998501,1066.034682,0.048168519,0.347485688
600,155.2588552,322.1621245,27.94659393,38.8147138,32.96683161,0.27,8.47000244,2.286900659,5.970795946,7,0.15,30,33683.83345,0.8,26947.06676,22997.59,11.20934375,0.044736168,0.022311522,0.013412526,0.00901212,0.501463086,2.37472826,33444.68528,0.359020695,93171.63856,44944.5718,7293.772333,1639.564987,3794.331379,7112.217012,688.3857176,1638.149333,90.51693711,5947.724807,1105.275525,0.047648152,0.346992821
600,155.2039074,322.0481078,27.93670332,38.80097684,32.96099743,0.23,8.744121808,2.011148016,6.080126757,7,0.15,30,33693.17103,0.8,26954.53683,23003.89,11.19944615,0.044775704,0.0223047,0.013458883,0.00901212,0.501463086,2.37472826,33500.42554,0.359746372,93138.54154,44904.00471,7243.403708,1638.984727,3792.880527,7124.690029,688.269253,1637.576798,90.4837317,5948.314346,1105.079183,0.047650809,0.346897837
600,155.3587052,322.3693133,27.96456694,38.8396763,32.97743071,0.31,8.213641486,2.546228861,5.877456129,7,0.15,30,33695.24772,0.8,26956.19818,23005.42,11.21411586,0.044717131,0.022318907,0.013386104,0.00901212,0.501463086,2.37472826,33427.73929,0.358608156,93231.75118,44995.553,7343.568459,1640.619424,3796.967837,7108.42528,688.5972996,1639.189732,90.57673206,5949.07062,1105.803271,0.04766081,0.346874705
650,143.2980105,295.1079227,25.79364188,35.82450261,35.9121441,0.23,7.324400842,1.684612194,5.092939751,9,0.12,20,34416.8001,0.82,27533.44008,23465.53,10.6286752,0.048649033,0.022338031,0.010312962,0.01599804,0.517074766,2.576731135,29166.07642,0.313129866,93163.14918,44349.7091,7921.044826,1513.256042,3793.82062,6159.096261,690.9801927,1513.521922,89.38103437,6112.839695,1082.250913,0.047476677,0.340073268
650,143.4882384,295.4996782,25.82788292,35.87205961,35.93597287,0.27,7.097811358,1.916409067,5.003491272,9,0.12,20,34445.19792,0.82,27556.15834,23484.94,10.6361412,0.048614884,0.022349307,0.010267537,0.01599804,0.517074766,2.576731135,29204.79436,0.313129866,93287.27284,44451.1145,8003.826272,1515.264888,3799.262001,6167.681989,691.4184986,1515.504025,89.52748653,6116.10103,1083.708276,0.047507813,0.33979218
650,143.6873131,295.9096526,25.86371636,35.92182828,35.9608929,0.31,6.885241553,2.134424881,4.926889642,9,0.12,20,34484.13123,0.82,27587.30498,23511.51,10.63996329,0.04859742,0.022357734,0.010241646,0.01599804,0.517074766,2.576731135,29245.31291,0.313129866,93417.12301,44549.81803,8083.039253,1517.367157,3804.95644,6176.667795,691.8768636,1517.578306,89.67097991,6120.316775,1085.142233,0.047545092,0.339408177
600,157.2331319,323.8059117,28.30196373,39.30828296,35.46639332,0.23,8.150877484,1.874701821,5.667620989,8,0.12,20,35153.66869,0.82,28122.93495,23967.13,10.50413731,0.045439218,0.021329469,0.009859177,0.014250572,0.477299784,2.576731135,30008.61827,0.318090489,94359.81914,44956.88419,7995.038963,1660.413749,3846.460582,6346.096279,682.7786913,1658.720538,90.47162675,6184.648063,1094.392277,0.048030617,0.332955958
600,157.3546936,324.056256,28.32384485,39.3386734,35.48010074,0.27,7.896809163,2.132138474,5.566732296,8,0.12,20,35161.91762,0.82,28129.5341,23972.81,10.51205031,0.045405013,0.02133397,0.009820472,0.014250572,0.477299784,2.576731135,29968.27321,0.317417427,94433.05055,45023.51645,8064.608506,1661.697466,3849.670327,6337.133915,683.0309656,1659.987165,90.54453117,6185.828062,1094.979484,0.048042278,0.332877182
600,157.5129417,324.3821522,28.35232951,39.37823543,35.49793703,0.31,7.659031017,2.374299615,5.480592118,8,0.12,20,35187.91933,0.82,28150.33547,23990.56,10.51596281,0.04538812,0.021339137,0.009798411,0.014250572,0.477299784,2.576731135,29962.10833,0.317033297,94528.3554,45098.01993,8132.57093,1663.368598,3853.848748,6335.764501,683.359222,1661.63605,90.63965659,6188.695175,1095.853187,0.048066962,0.332630875
650,144.4044596,297.386544,25.99280272,36.10111489,33.98875809,0.23,7.855930266,1.806863961,5.462532758,8,0.12,20,35394.62705,0.82,28315.70164,24130.46,10.33069362,0.05005228,0.0224834,0.01157084,0.01599804,0.517074766,2.576731135,30893.18282,0.329130927,93881.67238,44285.97075,7451.016673,1524.940369,3825.47009,6542.79266,655.5584583,1525.050697,89.90214965,6202.668766,1091.099316,0.048127798,0.330702403
650,144.495663,297.5743683,26.00921933,36.12391574,33.99948976,0.27,7.610572187,2.05485449,5.36495401,8,0.12,20,35395.72899,0.82,28316.5832,24131.25,10.33937355,0.050010261,0.022486806,0.011525415,0.01599804,0.517074766,2.576731135,30844.15398,0.328401169,93941.19174,44344.60855,7515.864091,1525.903495,3828.078923,6531.880559,655.7563366,1526.001002,89.96194096,6203.138512,1091.546706,0.04813385,0.330691513
650,144.6250062,297.8407378,26.03250112,36.15625156,34.01470344,0.31,7.381037111,2.288121504,5.281667319,8,0.12,20,35416.58423,0.82,28333.26739,24145.49,10.34379701,0.049988874,0.02249131,0.011499524,0.01599804,0.517074766,2.576731135,30832.60802,0.327984647,94025.57317,44412.30578,7579.377918,1527.269386,3831.778731,6529.311001,656.0368528,1527.348709,90.0465696,6205.488329,1092.311016,0.048154398,0.330496478
600,158.2661487,328.4022585,28.48790676,39.56653717,35.58270913,0.27,7.91666398,2.137499275,5.58072864,8,0.15,25,35985.51074,0.8,28788.40859,24564.44,10.49713107,0.047771442,0.021830135,0.011239265,0.014702041,0.501463086,2.485186583,30783.88292,0.32417843,94980.72196,44912.31337,7694.227648,1671.322616,3873.736612,6518.467901,709.0195927,1669.484177,89.56209251,6155.152638,1090.534884,0.048949895,0.324859863
600,158.1816071,328.2268348,28.47268928,39.54540178,35.5732042,0.23,8.172217345,1.879609989,5.682459421,8,0.15,25,35986.51545,0.8,28789.21236,24565.09,10.48887635,0.047809038,0.021823434,0.011283562,0.014702041,0.501463086,2.485186583,30833.33547,0.324872742,94929.75277,44860.54041,7635.614508,1670.42984,3871.504355,6529.472893,708.83853,1668.603287,89.51264525,6154.927724,1090.180204,0.048945979,0.324851266
600,158.3929608,328.6653937,28.51073295,39.59824021,35.59696176,0.31,7.67760764,2.380058368,5.493885039,8,0.15,25,36004.61207,0.8,28803.68965,24577.49,10.5011015,0.04775338,0.021837321,0.011214017,0.014702041,0.501463086,2.485186583,30771.00102,0.323783339,95057.10874,44973.41909,7751.863871,1672.661778,3877.084994,6515.601401,709.2910916,1670.805511,89.63621541,6157.249368,1091.203083,0.048968574,0.324687287
600,159.2970908,330.5414635,28.67347635,39.82427271,35.6984135,0.23,8.197236227,1.885364332,5.699856019,8,0.15,30,36065.45414,0.82,28852.36331,24587.75,10.32108169,0.046245132,0.021780387,0.010697834,0.013766912,0.477299784,2.37472826,31833.4597,0.333061739,95601.05789,45468.69458,7938.967401,1682.209574,3900.957892,6752.28488,742.817971,1680.226198,91.77215044,6271.982185,1110.683441,0.048714387,0.324551887
600,159.4002309,330.7554791,28.69204156,39.85005773,35.70996846,0.27,7.941291875,2.144148806,5.59808969,8,0.15,30,36068.3148,0.82,28854.65184,24589.74,10.32928665,0.046208398,0.02178565,0.010655836,0.013766912,0.477299784,2.37472826,31784.36289,0.332332882,95663.22053,45528.56869,8004.684167,1683.298754,3903.681233,6741.335926,743.0478273,1681.300879,91.83332028,6272.61969,1111.145656,0.048721643,0.324525602
600,159.5459419,331.0578295,28.71826955,39.88648548,35.72628634,0.31,7.701871416,2.387580139,5.511247531,8,0.15,30,36091.26484,0.82,28873.01187,24605.41,10.3332996,0.046190452,0.021791642,0.010631899,0.013766912,0.477299784,2.37472826,31773.65071,0.331917465,95751.0127,45598.00083,8069.206235,1684.837492,3907.528629,6738.947179,743.3724244,1682.819131,91.92012338,6275.170508,1111.932914,0.04874367,0.324318972
550,175.3534333,361.1228605,31.56361799,43.83835833,35.0353255,0.23,9.216891343,2.119885009,6.408861737,7,0.12,20,36424.2237,0.82,29139.37896,24832.28,10.30841951,0.042443442,0.020350737,0.009442375,0.012650329,0.437524802,2.576731135,31799.55054,0.329719034,96468.75647,46049.37751,8223.047909,1851.767806,3939.074001,6744.722765,674.8430317,1835.333231,92.51669802,6308.704272,1117.565382,0.049002107,0.321355952
550,175.4718302,361.3666871,31.58492944,43.86795755,35.04715126,0.27,8.929209301,2.410886511,6.294506651,7,0.12,20,36433.01176,0.82,29146.4094,24838.3,10.31467713,0.042417692,0.020357511,0.009409852,0.012650329,0.437524802,2.576731135,31761.81511,0.329105559,96534.17574,46107.76634,8284.267697,1853.018101,3941.939676,6736.30798,675.0607928,1836.568674,92.57966669,6309.87822,1118.069433,0.04901318,0.321278034
550,175.6739797,361.7829937,31.62131634,43.91849492,35.0673332,0.31,8.660886211,2.684874726,6.197492164,7,0.12,20,36466.93046,0.82,29173.54437,24861.44,10.31786445,0.042404589,0.020362945,0.009391315,0.012650329,0.437524802,2.576731135,31764.23198,0.328751868,96633.8948,46180.35043,8346.682906,1855.15284,3946.832496,6736.846908,675.4324182,1838.677501,92.67488352,6313.460145,1118.964529,0.049042721,0.320978999
600,159.5778242,328.6345712,28.72400836,39.89445606,33.4222197,0.23,8.849130101,2.035299923,6.153143093,7,0.12,20,36560.03303,0.82,29248.02642,24924.17,10.15122611,0.047018929,0.02153115,0.011237207,0.014250572,0.477299784,2.576731135,32762.93372,0.342183444,95769.5468,45241.52038,7587.198083,1685.174176,3908.370459,6959.775169,645.1082841,1683.151333,91.79429583,6316.217033,1112.936551,0.049021137,0.320171164
600,159.6626533,328.8092681,28.73927759,39.91566331,33.43110188,0.27,8.572376526,2.314541662,6.042962959,7,0.12,20,36561.18449,0.82,29248.94759,24924.98,10.15833017,0.046986048,0.021536973,0.011198502,0.014250572,0.477299784,2.576731135,32716.12953,0.341513068,95820.67796,45291.73038,7643.700596,1686.069987,3910.61031,6949.317368,645.2721816,1684.035219,91.84381638,6316.635247,1113.297739,0.04902628,0.320160724
